,Tenure,Income,Age,Children,MonthlyCharge,Bandwidth_GB_Year
514,5.165404738,47370.85,89,0,207.638588,867.2394016
515,13.17859958,59158.79,59,1,175.133074,1581.016214
516,1.557206083,39802.79,75,0,242.628057,724.6774743
517,7.226076469,50195.66,35,5,184.964681,1123.971139
518,20.91720893,52946.65,28,1,182.443347,2633.809472
519,7.228526307,7681.82,48,3,117.485813,967.7426094
520,20.43854626,17876.13,29,1,139.99789,2101.344074
521,2.915827364,21795.58,62,0,149.937833,862.3199149
522,9.709171662,5192.16,43,1,157.469817,921.1401066
523,1.939549257,60897.92,66,0,152.510442,752.1641496
524,1.502124145,35939.37,56,3,139.99789,522.7806578
525,1.906368477,24091.33,73,0,139.951231,736.161108
526,15.60605339,41209.8,21,4,117.439154,2148.889242
527,2.084396413,26695.46,48,1,235.137219,1304.999684
528,1.781895205,14185.42,82,0,149.977753,292.4731737
529,2.050742411,12765.41,22,0,149.991327,655.3814577
530,2.447649309,11386.53,34,3,149.97755,660.0908173
531,10.81997919,56131.21,56,2,172.456745,1655.780173
532,8.650238791,50560.17,25,2,137.439154,1090.76661
533,8.878536605,24202.12,44,0,197.494455,1136.118286
534,2.359067126,1668.97,59,1,204.961033,673.2665835
535,6.811759674,36973.83,63,0,162.482694,831.1303039
536,5.207179461,17218.09,76,1,159.964152,729.541703
537,9.450195459,34228.9,41,4,169.974105,1163.701618
538,10.6312597,31159.95,25,4,129.959755,1720.167182
539,3.564836875,21654.51,40,1,119.989722,626.5880936
540,1.815836226,36121.33,77,0,179.947583,369.7619068
541,8.932053699,76136.04,20,4,167.456419,1197.180331
542,7.349620762,20957.58,53,0,240.114868,1164.240281
543,14.71424943,33559.74,36,0,194.976769,1651.424177
544,7.073151031,30142.44,86,0,245.146969,1489.301457
545,1.597765127,21663.69,59,1,139.987503,775.0343206
546,8.054118994,12924.08,26,3,197.483972,1808.311421
547,14.96135055,67021.35,61,3,190.173699,1942.452213
548,22.76986341,31006.39,27,3,197.470195,2847.700412
549,2.519975147,28580.25,53,2,149.974105,908.4356314
550,5.915247686,23706.94,32,1,204.979684,973.4512833
551,7.793733508,49693.17,60,0,152.502178,1097.703155
552,20.44846104,77622.97,25,3,225.131966,2936.746847
553,10.40161068,86411.28,52,3,202.636202,1883.962411
555,7.604093453,62359.81,88,1,162.482694,844.8711719
556,12.85397739,19942.74,59,0,104.962874,1215.114995
557,1.410971237,51203.14,54,1,169.937833,382.5347203
558,8.874920206,10818.08,83,3,159.934918,1043.790368
559,6.013261132,33165.9,88,0,217.470195,851.1414085
560,9.306233406,25819.56,68,1,245.146969,1762.075547
561,4.902104964,21806.2,38,0,177.48762,1350.716866
562,1.894776657,28082.45,23,3,162.465269,1052.042079
563,5.204111135,69662.99,55,3,147.456419,1159.678094
564,1.375013189,54674.22,43,1,134.950905,338.2592054
565,1.387575524,16706.02,61,4,127.442069,851.811469
566,2.685677496,31980.81,38,0,184.978458,669.0040793
567,5.511437756,41955.27,28,4,137.468388,910.210446
568,16.58244758,57107.43,84,0,182.443347,1981.954133
569,14.17620441,6769.7,22,0,172.487091,1695.851887
570,10.81527088,65191.79,34,1,162.500692,1305.953642
571,20.01892414,35947.74,28,0,137.439154,1950.886897
572,6.956508263,23022.97,83,6,220.114868,1631.872719
573,8.274610767,33529.19,86,0,159.994242,954.6181316
574,6.786723844,73378.99,79,3,159.964152,957.753476
575,3.605888824,3504.7,56,1,275.133571,1057.571757
576,10.19243185,20125.41,47,0,194.958118,1277.521575
577,3.998433243,25807.14,84,1,124.97808,327.6622533
578,4.964368923,21801.03,35,8,92.455141,1193.589255
579,5.884557067,15518.51,26,4,229.993134,1252.155771
580,1.084656113,10299.94,41,0,147.478341,261.1185652
581,7.21126107,30944.95,50,2,179.947583,879.6579171
582,2.140387928,80906.28,34,1,175.006206,1080.597617
583,7.931439645,39281.35,22,1,204.963371,1262.007891
584,14.08939653,14536.31,55,0,210.12704,1713.178075
585,9.232644617,43044.31,80,6,184.967019,1264.760574
586,6.951491551,19373.31,85,1,200.118516,1356.299478
587,3.137169138,46426.0,58,0,114.965789,386.0863102
588,11.85998919,24903.99,37,4,134.980139,1299.066214
589,3.113737885,82554.24,71,3,92.488023,278.5411418
590,4.985175451,48163.8,63,0,137.483594,1014.311651
591,11.41238102,25331.3,47,0,137.483594,1511.115195
592,15.37990405,25898.52,80,2,207.638588,1795.270512
593,3.775528995,2374.22,26,3,114.972827,551.1855922
594,5.30268427,88915.15,28,3,207.609354,1051.833922
595,2.843930975,21168.49,38,4,134.950905,567.3663629
596,13.70230727,74026.91,79,2,240.114868,1614.036609
597,4.768869377,21064.75,48,2,149.959755,771.6292755
598,14.57312339,42659.99,80,2,134.950905,1329.158978
599,17.28022598,15253.93,66,4,204.963371,1929.06738
601,2.437089876,35089.38,56,1,139.934918,909.6827162
602,5.822867455,75443.13,69,4,197.628838,1084.807286
603,16.18199957,55081.63,73,0,152.479779,1602.254193
604,14.46037646,16581.74,55,0,139.95684,1435.057667
605,1.504124801,29361.24,32,2,229.993134,729.7054333
606,7.737353244,26164.5,71,1,142.471255,1290.274294
607,4.109952242,60231.84,26,2,159.947583,1200.010955
608,2.566196093,20191.76,71,2,240.114868,774.8506663
609,4.440328327,44316.41,51,0,172.440432,1178.437008
610,12.3848312,51090.87,89,1,169.967067,1321.193696
611,6.396338897,58324.01,58,0,149.962093,821.4684599
612,10.03212915,48137.75,46,2,134.950905,986.2673645
613,2.62036784,19639.83,19,1,159.965008,587.538153
614,3.795086086,27259.78,18,1,232.637807,1517.166558
615,3.149071183,86897.5,78,1,149.962093,520.606284
616,3.484000437,27537.94,51,0,184.963371,1138.169594
617,5.770302149,8690.46,65,0,182.490006,829.9759818
618,2.981008475,29823.06,37,1,159.951231,477.2500925
619,9.14991493,28790.03,38,0,147.442069,944.3304649
620,11.38939562,63725.44,84,1,242.632554,1499.600891
621,1.445148407,14900.46,43,1,162.500489,524.9630078
622,6.143856241,37552.96,34,2,172.457857,1035.02733
624,2.08299524,15621.76,56,1,144.988941,951.3512058
625,7.110141173,12782.07,53,0,150.020764,894.626194
626,3.041138012,14331.34,55,2,275.133571,1045.360604
627,15.37394197,25934.55,35,4,130.006414,1829.923575
628,3.905351198,37860.79,18,0,197.48762,838.8374504
629,3.838043219,99007.42,38,0,149.984492,688.2231899
630,5.141923371,49915.86,55,1,184.978458,927.5974127
631,19.17821675,11455.64,81,2,207.609354,2031.266556
632,12.36979696,22322.51,55,0,139.99789,1241.892931
633,14.28414317,67019.55,64,0,220.132293,1662.516242
634,3.769989038,61436.18,80,0,242.632554,857.6130334
635,9.126959742,83705.06,36,1,154.991856,1640.244176
636,2.684151079,58187.53,42,6,139.987503,991.424632
637,24.39432985,36699.84,44,4,245.145743,2895.881802
638,4.676474348,26942.28,24,2,187.609354,1396.347808
639,4.065555679,15638.87,39,1,159.965008,640.3809858
640,19.95372925,49252.56,68,3,192.440432,2072.694492
641,4.241019424,8497.8,83,1,172.440432,1001.860025
642,14.02310297,56574.39,56,2,204.961033,1669.613093
643,1.042140757,58297.91,47,4,222.649979,878.627791
644,4.483251529,24940.07,59,2,159.951231,558.9953054
645,2.768037617,18410.16,28,1,159.965008,570.1301629
646,6.357562637,85742.06,81,1,152.510442,1178.057753
647,7.748370205,100626.29,69,2,187.656013,1219.21915
648,6.90648504,20485.31,77,1,184.978458,1000.051774
649,11.80191083,24166.24,26,1,127.481989,1233.889856
650,20.75499393,60415.32,47,1,220.118516,2245.476461
651,10.57261422,40667.47,50,2,162.482694,1243.478237
652,5.260136013,29876.17,46,1,245.146969,1502.677072
653,28.38835566,22790.72,40,3,162.465269,3249.417944
654,2.451160296,67828.98,52,5,149.984492,764.893446
655,7.243986575,94520.02,68,1,147.478341,708.0622854
657,7.29973843,45301.07,83,1,172.47417,847.7321161
658,11.24483017,13673.66,21,0,200.132293,1967.957184
659,6.735352382,33731.69,43,0,92.455141,1066.193338
660,5.991017375,47738.37,65,1,214.966286,961.1315871
661,16.67574291,26633.0,82,3,127.458638,1639.197703
662,10.28281832,70806.33,48,0,120.003499,1200.853937
663,19.21689293,73566.21,79,4,210.105118,2562.992759
664,11.34954445,50601.07,33,1,142.500692,1766.503802
665,1.846161288,111380.52,37,2,79.978861,333.3304389
666,14.86270396,30774.73,35,1,137.468388,1561.128541
667,2.216583602,12428.24,59,0,134.950905,323.972804
668,16.53708435,43677.48,44,1,104.962874,1643.91894
669,3.7013893,50806.21,74,3,102.474625,406.5230396
670,5.261502169,32796.83,31,4,162.482694,932.1606254
671,7.279044337,43636.68,60,1,159.994242,906.7867988
672,13.80323806,44349.71,18,3,92.455141,1737.354579
673,15.92219451,37376.03,84,2,255.155493,1986.939234
674,3.525858481,60317.8,68,4,159.983006,532.0660282
675,9.85591776,72436.33,86,2,169.944668,1014.45747
676,9.75910234,54937.5,73,0,127.511223,871.2907856
677,5.506476096,4739.77,46,3,95.019486,794.8748353
678,6.999864982,48037.69,19,1,134.980139,949.785575
679,19.50833872,37415.85,27,0,112.455141,1751.748167
680,7.320050181,114609.0,76,1,92.455141,954.4058631
681,8.886453729,90059.86,56,1,127.442069,1390.292533
682,17.80378998,25670.71,42,2,129.962093,2283.692222
683,7.847288476,19288.27,76,0,112.484375,625.2785223
684,10.8040205,39087.76,42,7,212.641455,2129.856605
686,9.586248224,16593.59,27,1,149.937833,1554.416773
687,9.428767036,18326.88,74,3,232.641455,1328.568048
689,5.78988794,5850.56,30,2,194.966286,1503.682743
690,23.02862012,16064.99,23,4,114.965789,2253.839865
691,2.72317525,66365.07,44,3,192.48852,586.1493754
692,18.92157073,53562.86,77,0,152.479779,1813.614194
693,11.90088632,28937.89,78,4,154.961766,1831.930109
694,28.93788212,62952.13,20,1,124.97808,2580.979643
695,1.570209934,45777.4,53,2,152.44408,930.6501084
696,10.85959186,6396.98,20,1,232.641455,1561.283799
697,1.338441957,26785.51,82,6,182.465269,491.8773506
698,2.995498523,23311.73,43,0,242.610632,1300.689811
699,10.56061324,65056.0,38,1,202.443347,1252.81737
701,16.66441267,120435.58,34,0,184.979684,2230.367018
702,12.84120976,12145.97,36,7,240.114868,1885.438773
703,5.759265746,46111.61,38,2,184.967019,947.6695867
704,7.979145258,81170.43,33,1,127.458638,1025.701125
705,19.28424826,18893.5,66,1,184.985293,1982.131752
706,13.57977305,11583.37,78,2,277.63748,1780.791626
707,3.520675631,16852.05,80,3,172.457857,700.0569426
708,10.49916723,68180.35,38,4,194.966286,1924.891176
709,1.72479919,26569.28,80,7,174.975543,704.1947645
710,5.567028377,24034.97,48,0,149.937833,1207.740526
711,11.84987964,19474.37,20,0,112.455141,1064.895012
712,3.976305626,23775.33,18,0,149.959755,743.4780761
713,5.759571228,52875.82,49,1,277.63748,1251.370845
714,3.613513424,46786.18,80,4,112.484375,470.682278
715,5.156978882,68647.24,24,0,117.439154,1112.686143
716,16.75922789,84826.6,87,2,275.133571,2064.474901
717,13.85187885,42305.68,73,0,147.456419,1716.888034
718,9.472450618,18301.98,76,2,204.949594,1114.13669
719,6.636312277,46647.99,80,1,127.474951,718.0624099
720,2.904448825,28330.55,89,0,129.962093,800.1531959
721,4.800346852,11661.07,43,6,242.610632,1680.337106
722,10.35063785,82226.63,50,0,127.442069,1416.865765
723,14.71592037,8864.63,64,0,104.964303,1573.289677
724,9.758067608,96022.76,49,0,182.443347,1619.817463
725,9.820011726,52856.4,32,3,159.947583,1596.707755
726,8.458573247,37772.16,31,0,157.483594,908.0504522
727,8.508626757,53135.08,44,4,129.948316,1449.202089
728,11.70347852,38311.94,52,3,139.934918,1790.688379
729,29.8284414,25100.17,66,2,222.649979,3113.451696
730,7.004427474,9080.2,54,1,162.482694,907.2094936
731,7.439569893,16778.35,36,0,125.007314,890.4483344
732,21.05353987,24518.97,61,0,204.949594,2050.67636
733,6.050060777,57938.27,27,1,139.965008,1338.110998
734,7.599617029,24865.85,89,4,182.465269,920.3847194
735,5.473564746,16091.65,47,1,104.992311,736.1743773
736,4.803306414,48226.58,81,2,220.118516,857.7406243
737,6.051428262,5694.61,79,3,154.991856,1226.543716
738,6.503513341,15603.09,35,3,142.452604,1495.554533
739,1.650263525,46988.4,88,0,147.442069,248.179366
740,2.282601557,88666.42,55,2,124.97808,395.2218567
741,15.70393958,65540.61,34,2,220.118516,1857.957041
742,11.56648604,112914.39,35,2,117.439154,1663.371666
743,1.322671871,18534.37,43,1,95.019486,318.0435078
744,12.11795763,27588.53,70,2,162.482694,1386.813604
745,9.539962975,3563.55,50,1,159.947583,1535.462356
746,4.303745101,106964.84,43,1,104.97808,982.8832681
748,3.736763788,59930.95,25,0,172.484753,866.8410599
749,22.39935475,38656.75,88,0,169.937833,1960.019242
750,20.07541432,23806.03,69,1,147.473844,1788.145063
751,7.677648117,91141.18,43,2,175.133074,1166.469107
752,14.08292576,23507.1,79,3,195.006206,1559.679776
753,11.14672304,37837.28,86,2,127.458638,1103.202075
754,6.343374736,9994.08,84,3,245.145743,1207.841461
755,21.1875693,31779.0,78,0,220.132293,2229.321043
756,19.9441873,18938.33,84,1,147.442069,1708.75722
757,3.196943016,29459.16,76,1,275.119794,830.61429
758,3.248169927,17520.23,74,4,162.45383,991.7633623
759,6.248150471,15615.89,76,5,124.964303,580.5443061
760,3.293435643,44493.49,55,0,192.48852,586.7422583
761,1.754385394,5997.99,57,0,104.97808,697.3086442
762,11.48773622,48557.08,63,1,137.487242,1096.780158
763,5.711646401,13756.31,89,4,124.97808,544.0000763
764,7.603357235,12366.21,46,1,172.44408,1003.664665
765,2.084118551,11232.67,22,1,114.972827,364.1402725
766,6.587201276,14999.93,81,6,202.443347,1026.300872
767,4.603347641,30300.58,58,3,159.983006,704.6408647
768,6.541066702,12339.69,48,3,187.46728,1532.283357
769,4.332134531,9297.37,78,3,157.469817,427.3743388
770,2.279259145,27581.84,72,2,212.641455,1092.959251
771,9.043575718,45553.16,76,4,172.470522,1587.044822
772,8.446160069,78642.15,41,0,104.992311,886.3435693
773,3.990895779,11408.67,29,1,134.950905,598.4998978
774,9.07068647,11391.26,88,1,187.484705,1099.486982
775,16.97529426,15872.36,89,3,149.988989,1657.822806
776,25.77611616,30446.44,30,3,182.483267,2593.301866
777,3.189179387,75130.89,19,2,210.105118,1345.804923
778,6.49110882,18455.86,87,2,129.994975,752.9918959
779,8.908332009,10589.74,76,1,194.974431,982.2094626
780,15.37107894,7868.29,69,3,139.983006,1964.354824
781,9.715065141,33329.83,21,0,262.610632,1509.912313
782,9.582004744,27798.01,26,0,255.119794,1947.487826
783,5.84055678,112245.07,72,2,192.470522,780.3612617
784,2.968358466,45427.24,66,3,114.950905,868.469474
785,9.294088005,59333.32,45,0,129.99153,1523.63262
786,12.96208301,49740.98,50,4,129.99153,1848.639719
787,2.831804349,15543.8,65,0,114.972827,335.9239723
788,9.322934248,31138.29,70,0,159.979358,1358.491904
789,11.75027091,6972.84,47,0,164.964681,1714.901159
790,6.509951549,54471.65,39,4,159.965581,1354.241904
791,3.087125795,1425.61,84,2,160.00128,513.2164776
792,5.310878954,29470.61,83,0,149.959755,639.7187297
793,4.208227552,5149.97,31,1,222.628057,1444.321124
794,4.933319572,57559.65,62,0,204.963371,854.4182496
795,6.284107728,14824.71,85,3,172.44408,829.2707102
796,2.179548523,74381.07,40,2,220.114868,1211.247766
797,9.289517752,62905.7,67,4,149.97755,1096.234525
798,12.55438733,4297.28,33,1,270.160419,2312.167935
799,28.86969715,36678.72,77,2,152.44408,3088.823891
800,8.063547235,20433.9,20,2,232.62403,1810.319743
801,4.612099351,17089.24,75,4,222.632554,1479.639912
803,11.95255483,29249.18,73,0,179.979358,1232.913132
804,5.044076415,50264.01,63,2,165.01134,928.4588213
805,13.55218661,10231.67,67,3,242.628057,1779.049529
806,7.748288711,51937.51,44,0,182.465269,1039.252532
807,8.360649713,6914.4,52,3,92.455141,1262.21298
808,9.162445307,35808.85,61,1,179.965581,993.6031859
809,5.823321565,43329.35,41,0,255.119794,1590.329883
810,8.294910436,25435.29,49,1,182.460772,1048.128938
811,29.10639477,33809.72,45,1,127.458638,2678.418264
812,5.786960464,98173.49,39,1,207.609354,993.8801154
813,19.70266217,6990.37,52,0,117.468591,2268.392356
814,4.455386749,29345.58,42,2,95.005709,610.2580075
815,9.44860885,21616.35,29,0,217.470195,1243.779967
816,4.986528165,29736.31,52,1,245.146969,1460.586413
817,12.00858052,10670.46,80,2,177.48762,1774.586726
818,10.26390461,15842.09,83,0,172.44408,1022.516053
819,1.525343103,41717.46,73,2,232.652038,805.1476345
820,11.78880203,29907.64,34,0,147.442069,1173.669727
821,24.19132114,12482.52,82,4,242.61428,2551.579661
823,1.128335443,47300.07,64,3,212.641455,1094.729266
824,5.691421867,42440.36,47,2,154.975543,1396.977223
825,6.492246879,35223.63,37,3,154.975543,1526.166139
826,3.831221517,87580.83,84,0,207.481057,767.1879493
827,11.08306586,24608.16,45,2,127.495766,1224.30253
828,7.48578642,32011.39,20,1,127.442069,1311.269805
829,8.654535873,78944.18,56,1,194.976769,1120.116258
830,5.179004124,21878.12,80,4,114.997564,623.8543707
831,1.440416687,29005.1,76,1,207.638588,635.4288732
832,7.542749465,14715.35,79,1,184.971516,943.6675679
833,4.607336316,3401.06,18,1,182.446995,766.7921091
834,6.28842083,45181.91,19,1,169.944668,958.0823564
835,1.532973151,51909.42,47,0,220.132293,720.5035962
836,15.74763468,20070.17,56,0,142.452604,2044.73861
838,9.073819276,34292.78,24,2,139.979239,1214.758985
839,4.310152224,37119.33,57,3,157.483594,575.2472429
840,19.76529476,28056.39,65,0,200.118516,2441.022927
841,17.71637154,6169.09,43,1,149.959755,1732.013844
842,17.37839741,14219.58,70,4,182.460772,1815.9129
843,5.130341596,48525.16,60,2,212.641455,1404.974888
844,6.588311936,42076.21,62,0,149.977753,751.8733285
845,4.222122394,69595.62,22,1,129.976324,829.1270366
846,10.81273093,12476.49,65,4,152.466002,1277.906866
847,1.078815111,71049.68,86,5,142.482694,853.3942121
848,7.161869147,80844.48,44,0,132.479779,1371.738945
849,4.313377262,22864.34,27,2,149.984492,824.8053885
850,11.38490458,58126.33,22,0,240.114868,1549.466596
851,26.01552533,47218.76,83,1,230.105118,2601.095159
853,5.110718131,24829.93,81,1,159.980465,579.4447417
854,8.802527803,69238.83,79,1,117.468591,1317.520342
855,4.667703398,11969.69,18,1,247.664655,1621.139508
856,7.455148937,9124.29,43,0,184.993915,1116.825249
857,4.475652318,27405.08,18,0,162.467607,1233.62831
858,17.28550612,17280.24,83,2,277.651257,2195.914801
859,2.284207057,37330.86,55,4,172.455519,618.3644109
860,5.028564472,32389.5,61,3,149.959755,698.7845202
861,11.09808176,26728.25,54,0,172.456745,1541.269223
862,2.010353461,67100.14,51,4,169.992756,441.5863902
863,5.240131023,26763.52,81,4,172.440432,1221.696817
864,3.414733275,24147.42,23,1,194.988208,868.9523115
865,1.901532614,18653.61,61,1,235.141716,1215.412022
866,5.541384803,37922.51,48,5,242.61428,1212.756335
867,5.62805389,23330.47,58,2,117.51525,828.6984604
868,8.791194482,38378.12,63,1,127.458638,1040.933456
869,3.11643578,2978.04,78,0,179.947583,473.0515906
870,2.086431077,9441.99,34,0,139.934918,922.2958319
871,12.84560044,34901.12,66,6,92.488023,1266.982166
872,2.704019894,13359.18,32,0,117.472036,476.2957809
873,1.656338685,20761.43,55,0,187.481057,1097.557516
874,14.89720747,21486.46,32,3,225.145743,2539.76136
875,8.735757967,36233.87,69,3,159.965008,1068.543522
877,13.76871228,40725.32,39,5,184.993915,1801.182918
878,18.66504433,44831.61,30,2,149.984492,1990.914106
879,13.01023159,36574.2,38,2,182.465269,1469.359942
880,5.803901847,40921.71,87,1,129.948316,1041.301237
881,5.295927221,32746.0,73,3,152.47417,1109.108163
882,2.463011656,73919.79,45,0,207.49737,692.3788089
883,14.04985628,64292.47,21,3,154.991856,2072.078593
884,4.849677072,73331.45,29,2,137.468591,692.5685037
885,9.595456517,50561.44,31,0,207.481057,1366.210807
886,15.16937697,39478.06,37,0,137.439154,1476.963855
